id_cliente,nome,sexo,idade,estado,tempo_como_cliente,frequencia_compras,ticket_medio,total_gasto,forma_pagamento,ultima_compra,comprou_servico_instal,reclamacoes,avaliacao_media,churn
5067,Otto Sampaio,Masculino,42,GO,30,3.3,428.92,31917.06,Cartão de crédito,100,0,1,3.5,0
5068,Lorenzo Jesus,Masculino,22,MG,38,1.7,98.58,5423.51,Boleto,64,0,1,4.3,0
5069,Srta. Maria Luísa Gonçalves,Feminino,52,MG,25,0.6,822.25,15630.18,Boleto,86,1,1,3.3,0
5070,Isabel Costa,Feminino,49,BA,17,0.9,861.89,16438.92,Cartão de crédito,64,1,0,2.6,1
5071,Vitória Azevedo,Feminino,48,PE,56,3.7,178.15,36800.15,Transferência,85,1,0,5.0,0
5072,Murilo Farias,Masculino,38,SC,23,0.7,928.63,16959.0,Transferência,284,0,0,3.4,0
5073,Lucas Cunha,Masculino,37,MG,32,1.5,661.94,25400.84,Boleto,169,1,0,3.0,0
5074,Luísa Macedo,Feminino,42,GO,48,2.7,539.92,87297.18,Cartão de crédito,54,0,0,4.6,0
5075,Oliver Porto,Masculino,28,CE,39,3.0,410.68,36581.49,Transferência,105,1,0,5.0,0
5076,Dra. Daniela Souza,Feminino,45,BA,26,0.9,59.07,1257.31,Pix,355,0,2,1.7,0
5077,Otto Nogueira,Masculino,51,SP,4,3.2,759.77,11208.92,Cartão de crédito,6,1,0,3.2,0
5078,Maria Laura Novais,Feminino,53,RS,35,1.4,800.43,36452.36,Cartão de crédito,327,1,1,1.8,1
5079,Ana Beatriz Pimenta,Feminino,58,SP,36,2.0,489.63,43831.13,Pix,265,1,0,3.9,0
5080,Maria Clara Pereira,Feminino,47,PE,19,0.4,198.22,1147.07,Cartão de crédito,177,1,0,2.7,1
5081,Catarina Câmara,Feminino,42,CE,36,1.5,873.94,59906.37,Cartão de crédito,216,1,1,3.3,1
5082,José Miguel Sousa,Masculino,55,RJ,30,0.5,186.05,3179.43,Cartão de crédito,67,0,0,4.4,0
5083,Kevin Aparecida,Masculino,24,CE,9,0.2,174.09,251.07,Transferência,186,1,0,3.4,1
5084,Sra. Vitória Almeida,Feminino,47,RJ,32,0.2,863.89,7149.2,Cartão de crédito,175,0,0,3.7,0
5085,Maria Laura Fernandes,Feminino,51,RS,57,0.9,533.48,28749.61,Pix,33,0,0,4.8,0
5086,Julia da Rocha,Feminino,22,PR,41,0.3,229.84,3413.49,Cartão de crédito,252,0,0,4.4,0
5087,Marcelo Nogueira,Masculino,29,SP,55,0.3,584.54,9963.72,Pix,33,1,0,2.8,1
5088,Davi Lucas Cirino,Masculino,53,PR,49,2.5,420.58,38702.74,Transferência,143,1,0,4.3,0
5089,Thomas Martins,Masculino,56,PR,36,3.7,542.79,89110.83,Pix,239,0,0,2.9,0
5090,Rebeca Camargo,Feminino,48,RJ,6,1.1,357.04,2223.69,Pix,164,1,0,5.0,0
5091,Benjamin Rios,Masculino,21,CE,34,1.5,746.71,28592.66,Pix,345,0,0,4.5,0
5092,Heloisa Leão,Feminino,52,PE,46,3.2,646.79,72096.4,Cartão de crédito,286,0,2,3.6,0
5093,Luiz Henrique Duarte,Masculino,52,PR,37,2.0,786.37,45658.29,Pix,92,0,0,3.0,1
5094,Dr. Arthur Miguel Teixeira,Masculino,55,RJ,40,0.9,752.8,25854.14,Boleto,185,0,0,4.3,0
5095,João Guilherme Cavalcanti,Masculino,32,BA,18,2.4,288.61,13653.25,Cartão de crédito,295,0,0,3.0,1
5096,Sr. Léo Pinto,Masculino,50,PR,20,3.1,852.95,67636.81,Pix,228,1,1,4.4,0
5097,Bruna Ferreira,Feminino,42,RJ,39,0.9,540.51,21381.66,Boleto,137,1,0,2.7,1
5098,Vitor Gabriel Andrade,Masculino,56,GO,42,2.0,818.58,81232.7,Cartão de crédito,61,1,2,4.8,0
5099,Lucas Silveira,Masculino,28,SP,11,1.0,555.79,6209.14,Pix,67,0,0,3.9,0
5100,Ana Clara Vargas,Feminino,43,SC,8,1.2,337.58,2747.26,Cartão de crédito,270,0,0,4.0,0
5101,Melina Casa Grande,Feminino,36,SC,24,1.8,392.3,11969.36,Pix,259,1,1,4.8,0
5102,Kevin Pastor,Masculino,26,PE,46,1.6,163.94,12232.91,Cartão de crédito,100,1,0,3.8,0
5103,Cecília Lima,Feminino,38,PE,31,0.3,454.15,3994.63,Cartão de crédito,246,0,1,4.8,0
5104,Maria Luiza da Costa,Feminino,35,PR,19,2.3,363.86,18256.2,Cartão de crédito,269,0,0,2.8,1
5105,Leandro Nascimento,Masculino,41,RJ,29,2.5,167.48,9016.5,Cartão de crédito,166,1,1,4.7,0
5106,Thales Montenegro,Masculino,34,RJ,21,2.0,184.47,6699.57,Transferência,223,1,0,4.2,0
5107,Danilo Albuquerque,Masculino,32,CE,52,0.8,978.13,35566.31,Pix,18,0,0,3.7,0
5108,Isabela Casa Grande,Feminino,27,SC,31,2.4,520.48,45742.74,Cartão de crédito,234,1,0,4.1,0
5109,Maria Luísa da Paz,Feminino,30,MG,29,0.3,889.15,6527.49,Boleto,199,1,3,3.5,0
5110,Luiz Felipe Barbosa,Masculino,42,BA,29,1.4,313.01,13293.77,Boleto,347,0,0,4.3,0
5111,Sr. André Aragão,Masculino,45,GO,9,3.3,496.85,15343.26,Cartão de crédito,30,1,0,3.9,0
5112,Eduardo Lopes,Masculino,23,CE,19,1.1,805.65,21277.52,Boleto,196,0,2,4.0,0
5113,Levi Pacheco,Masculino,25,MG,26,2.2,374.07,18995.07,Boleto,37,1,0,5.0,0
5114,Liz Pimenta,Feminino,54,SP,22,0.8,430.39,6894.43,Pix,135,0,0,2.5,1
5115,Rafael Novais,Masculino,59,CE,31,1.9,63.3,3103.93,Boleto,120,1,0,4.0,0
5116,Bento Siqueira,Masculino,46,PE,55,3.2,97.07,17737.55,Boleto,227,1,1,3.2,1
5117,Ana Vitória Rocha,Feminino,54,RS,37,1.9,970.36,60473.23,Pix,145,1,0,3.8,0
5118,Bruna Macedo,Feminino,22,MG,40,0.8,816.77,26138.75,Transferência,211,0,0,4.4,0
5119,Heloisa Gonçalves,Feminino,36,GO,5,2.3,415.76,5985.18,Pix,348,1,0,5.0,0
5120,Mariane Macedo,Feminino,23,RS,17,1.0,529.82,7068.01,Cartão de crédito,253,0,0,3.3,0
5121,Sra. Sarah Vargas,Feminino,25,PR,8,0.2,159.8,231.92,Transferência,19,1,0,2.2,1
5122,Pedro Lucas Sampaio,Masculino,25,RJ,9,1.6,542.71,8951.36,Transferência,55,1,0,4.9,0
5123,Théo Rocha,Masculino,44,PR,48,0.2,641.84,7255.75,Boleto,138,1,1,4.1,0
5124,Bruno Siqueira,Masculino,57,GO,49,1.9,128.79,12380.27,Cartão de crédito,216,1,0,4.6,0
5125,Danilo Melo,Masculino,31,MG,27,1.3,74.31,2623.99,Cartão de crédito,257,0,0,3.9,0
5126,Luiz Henrique Silva,Masculino,40,RS,17,0.7,778.43,8410.74,Cartão de crédito,339,1,1,4.5,0
5127,Kevin Silveira,Masculino,37,PE,57,1.5,585.48,43157.17,Boleto,254,0,1,4.4,0
5128,Dr. Pedro Carvalho,Masculino,25,PR,30,0.4,471.22,6008.53,Cartão de crédito,154,0,0,5.0,0
5129,Benjamim da Conceição,Masculino,58,RS,16,3.9,369.41,16742.55,Cartão de crédito,306,0,1,4.5,0
5130,Miguel Freitas,Masculino,28,PE,18,2.3,634.81,21222.62,Cartão de crédito,259,0,0,3.0,0
5131,Dra. Brenda Novais,Feminino,40,RS,57,2.7,75.54,9246.77,Transferência,103,0,1,2.9,1
5132,Juan Costela,Masculino,52,MG,38,0.5,385.68,8641.14,Cartão de crédito,9,1,0,4.9,0
5133,Cecilia Andrade,Feminino,28,BA,5,1.0,760.58,3887.67,Transferência,243,1,0,4.7,0
5134,Sra. Luna Casa Grande,Feminino,20,SC,28,3.2,333.99,26192.84,Pix,169,0,0,4.1,0
5135,Ana Clara Rios,Feminino,25,RS,23,3.4,381.44,27682.18,Boleto,155,0,0,3.8,0
5136,Isaac Sá,Masculino,51,PE,33,3.3,647.17,85540.06,Pix,290,0,0,2.8,1
5137,Nicolas Pereira,Masculino,24,RS,37,1.7,959.02,73179.81,Transferência,166,1,0,4.1,0
5138,Mariane Martins,Feminino,40,PR,35,0.8,594.0,13913.49,Transferência,256,1,0,4.2,0
5139,Benjamin Silveira,Masculino,43,PR,12,1.1,408.39,5899.34,Cartão de crédito,119,1,0,3.5,1
5140,Eduarda Pastor,Feminino,59,CE,45,1.8,969.19,75880.86,Boleto,240,1,1,4.2,0
5141,Apollo Guerra,Masculino,46,SP,56,2.2,775.05,76926.38,Transferência,160,1,0,4.9,0
5142,Ana Júlia Teixeira,Feminino,38,RS,12,3.2,717.72,30661.88,Transferência,344,1,0,3.2,0
5143,Marcos Vinicius Nunes,Masculino,25,PR,42,1.2,620.91,30924.32,Boleto,282,0,0,4.7,0
5144,Eloá Nascimento,Feminino,47,PR,38,1.1,548.13,26184.92,Boleto,113,0,0,4.9,0
5145,Maria Julia Câmara,Feminino,32,SP,9,0.4,144.21,506.03,Transferência,238,1,0,3.3,0
5146,Lorenzo Siqueira,Masculino,33,GO,38,3.6,671.67,84303.14,Transferência,345,1,1,4.1,0
5147,Ana Laura Rezende,Feminino,22,PR,58,2.0,73.43,10318.26,Boleto,233,0,0,5.0,0
5148,Amanda Porto,Feminino,36,RS,11,0.7,302.37,2828.35,Pix,204,1,0,3.2,0
5149,Maria Flor Sales,Feminino,38,PE,41,1.8,753.47,56694.96,Pix,70,1,0,2.2,1
5150,Otto Vargas,Masculino,45,CE,18,1.0,190.09,2432.37,Boleto,53,0,0,3.7,1
5151,Srta. Nina Dias,Feminino,26,MG,23,3.6,463.82,48192.07,Cartão de crédito,261,0,0,4.2,0
5152,Antony Pinto,Masculino,36,CE,9,2.9,440.72,13726.54,Transferência,295,0,0,3.9,0
5153,Vicente Pereira,Masculino,18,SC,35,3.6,837.7,86413.77,Boleto,220,1,0,2.5,1
5154,Lucas Gabriel da Luz,Masculino,24,PR,9,0.2,56.79,80.53,Pix,291,0,1,2.2,1
5155,Ana Beatriz Alves,Feminino,20,RJ,57,2.2,557.48,89079.38,Pix,253,0,0,2.8,0
5156,Alice Ferreira,Feminino,22,PE,46,2.2,802.13,104102.76,Cartão de crédito,106,0,1,4.1,0
5157,Danilo Souza,Masculino,49,GO,26,1.1,373.25,8304.15,Cartão de crédito,146,0,0,4.2,0
5158,Sr. Enzo Gabriel Pacheco,Masculino,38,PR,7,2.4,517.72,10835.94,Pix,283,1,0,3.0,1
5159,Benício Peixoto,Masculino,20,SC,17,1.5,749.37,19824.31,Boleto,17,0,0,3.5,0
5160,Srta. Bella Cavalcanti,Feminino,47,SC,48,3.4,221.81,28880.38,Cartão de crédito,221,1,0,3.2,0
5161,João Leão,Masculino,34,SP,12,0.8,720.26,7441.28,Pix,265,0,0,3.6,0
5162,Srta. Ana Cecília Nascimento,Feminino,34,GO,49,0.3,912.82,15452.99,Pix,141,0,0,3.7,0
5163,Sr. Benjamim Vargas,Masculino,30,CE,40,1.4,852.47,55959.49,Boleto,77,0,1,3.9,0
5164,Heitor Gonçalves,Masculino,30,RJ,34,2.0,624.39,31987.46,Pix,41,0,1,4.0,0
5165,Ana Cecília Macedo,Feminino,29,PR,43,1.2,546.41,24058.89,Pix,360,1,0,3.9,0
5166,Yuri Ramos,Masculino,27,PE,36,3.3,417.21,55063.43,Pix,27,0,0,4.4,0
5167,Sr. Felipe Moura,Masculino,28,PE,57,2.1,796.75,80927.8,Transferência,340,1,0,4.7,0
5168,José Pastor,Masculino,51,RS,54,1.5,560.51,52659.39,Pix,156,1,0,5.0,0
5169,Igor Sá,Masculino,40,BA,42,3.2,701.21,115269.88,Pix,177,1,0,4.7,0
5170,Jade Siqueira,Feminino,41,RS,28,2.7,643.6,56532.78,Pix,33,0,0,3.7,0
5171,Pietra da Cunha,Feminino,22,RS,54,0.2,496.23,5466.38,Transferência,200,0,1,4.4,0
5172,Luigi Santos,Masculino,27,RJ,39,1.4,490.44,24238.38,Cartão de crédito,176,0,0,5.0,0
5173,Otto Garcia,Masculino,18,RS,24,1.2,989.65,31103.42,Transferência,20,1,0,3.0,1
5174,Benício Fonseca,Masculino,51,RS,46,0.3,782.61,13278.94,Transferência,177,0,0,3.7,0
5175,Brenda Fonseca,Feminino,54,SC,17,2.6,923.06,43749.78,Cartão de crédito,250,0,0,4.0,0
5176,Benicio das Neves,Masculino,36,SC,19,4.0,897.94,70272.31,Transferência,230,0,0,4.5,0
5177,Kevin Mendonça,Masculino,40,RS,47,1.8,691.78,52571.11,Boleto,343,0,0,4.6,0
5178,Emanuel Aragão,Masculino,31,BA,49,1.6,806.6,76453.72,Cartão de crédito,16,1,0,3.6,0
5179,Levi Novaes,Masculino,47,PR,4,3.2,159.0,2398.85,Cartão de crédito,177,0,0,3.2,0
5180,Anna Liz Castro,Feminino,51,RJ,57,1.6,703.11,64666.41,Pix,29,0,1,4.8,0
5181,Bárbara Dias,Feminino,36,RS,37,0.7,392.21,9482.94,Cartão de crédito,362,0,0,4.0,0
5182,Bárbara Cardoso,Feminino,18,RS,56,3.2,196.67,43981.04,Cartão de crédito,271,1,0,5.0,0
5183,Anthony Sales,Masculino,41,PR,26,2.1,516.96,30060.44,Boleto,292,0,0,3.6,0
5184,Marcelo Gonçalves,Masculino,46,CE,41,2.1,194.35,21073.05,Pix,15,1,0,4.7,0
5185,Léo Peixoto,Masculino,53,SP,54,0.7,672.66,26342.96,Transferência,88,1,0,2.6,1
5186,Kaique Machado,Masculino,24,PE,41,3.7,848.52,147149.92,Pix,336,0,0,2.5,1
5187,Liam Ramos,Masculino,58,RJ,45,3.1,115.62,19629.13,Boleto,122,1,1,2.8,1
5188,Sra. Milena Azevedo,Feminino,47,SP,3,3.8,840.05,9233.47,Transferência,356,1,2,2.0,1
5189,Emanuelly Freitas,Feminino,56,BA,13,1.4,978.62,16756.12,Transferência,47,0,0,2.2,1
5190,Brayan Ramos,Masculino,36,SP,30,0.8,178.76,3317.46,Cartão de crédito,171,0,1,4.0,0
5191,Sr. Arthur Araújo,Masculino,59,PR,9,0.8,923.51,5711.97,Boleto,115,0,0,2.5,1
5192,Gustavo Henrique Castro,Masculino,29,MG,24,0.6,344.7,4973.91,Boleto,27,0,0,3.8,0
5193,Kaique da Costa,Masculino,41,MG,46,1.5,379.15,27105.23,Boleto,71,1,0,2.7,0
5194,Luigi Silva,Masculino,55,RS,48,3.2,505.05,84533.44,Boleto,364,0,0,2.8,0
5195,Luiza Abreu,Feminino,38,CE,45,2.7,532.75,50236.2,Cartão de crédito,287,0,2,4.9,0
5196,Agatha Cirino,Feminino,58,RS,39,1.1,84.01,3857.49,Boleto,139,1,0,3.1,1
5197,Dom Garcia,Masculino,57,RJ,52,0.3,306.27,5213.54,Boleto,234,1,0,4.5,0
5198,Zoe Moura,Feminino,35,PR,45,2.8,253.36,31897.84,Transferência,82,1,1,5.0,0
5199,Théo da Mota,Masculino,21,RJ,19,1.0,480.15,7375.42,Boleto,322,1,1,4.1,0
5200,Sra. Ana Sophia Sá,Feminino,43,PE,14,1.8,558.7,16292.63,Cartão de crédito,105,0,0,5.0,0
5201,Luiz Felipe Duarte,Masculino,59,BA,37,0.6,868.45,14728.85,Cartão de crédito,248,1,1,4.0,0
5202,João Gabriel Martins,Masculino,54,PE,55,1.7,721.06,52857.07,Cartão de crédito,246,1,0,4.8,0
5203,Davi Luiz Campos,Masculino,19,MG,5,0.8,646.46,2333.83,Boleto,172,0,1,4.1,1
5204,Caio Martins,Masculino,26,MG,58,2.8,67.19,12904.53,Transferência,350,1,0,3.4,0
5205,Leandro Porto,Masculino,44,PE,29,2.3,825.28,45213.54,Boleto,40,0,1,5.0,0
5206,Enzo Gabriel Silva,Masculino,39,PR,45,3.9,875.8,119868.91,Pix,147,0,0,3.9,0
5207,Stephany Pereira,Feminino,51,MG,10,1.2,546.96,7727.44,Boleto,346,1,0,5.0,0
5208,Ana Luiza Pereira,Feminino,56,PE,22,3.5,556.79,39070.44,Boleto,357,1,0,3.8,0
5209,Luana da Paz,Feminino,35,PR,44,3.3,659.42,69354.69,Pix,42,1,1,3.1,1
5210,Pietra Ribeiro,Feminino,55,GO,55,3.0,721.83,140984.96,Boleto,23,1,0,2.8,0
5211,Leonardo Câmara,Masculino,46,RS,4,0.6,700.29,1281.26,Transferência,72,1,0,4.2,0
5212,Melissa Nunes,Feminino,52,PE,19,1.8,323.92,8605.7,Transferência,8,0,1,3.8,1
5213,Otávio Machado,Masculino,22,GO,34,2.1,441.94,36780.07,Cartão de crédito,175,1,0,3.7,1
5214,João Guilherme Barros,Masculino,53,SP,11,2.5,544.31,17472.0,Boleto,325,0,0,2.8,1
5215,Henrique Ferreira,Masculino,39,SC,42,4.0,748.28,114820.11,Transferência,334,0,0,4.4,0
5216,Marcela Oliveira,Feminino,51,GO,2,0.2,458.95,210.64,Boleto,7,1,0,2.5,1
5217,Dr. Francisco Melo,Masculino,56,SC,42,1.6,720.09,48027.97,Boleto,167,1,0,4.8,0
5218,Marcelo Macedo,Masculino,26,MG,32,3.1,350.96,26866.43,Boleto,149,1,0,3.8,1
5219,Arthur Pereira,Masculino,54,SC,37,1.0,496.9,22715.8,Cartão de crédito,31,1,0,3.8,0
5220,Sr. Pietro Ferreira,Masculino,24,SC,33,1.9,140.83,11437.6,Cartão de crédito,327,1,1,2.4,1
5221,Agatha da Paz,Feminino,44,SC,43,0.6,474.83,10775.24,Cartão de crédito,324,1,0,3.9,1
5222,Mariah Leão,Feminino,33,PR,17,3.9,858.75,59031.77,Pix,155,1,0,1.4,1
5223,Kaique Guerra,Masculino,35,MG,3,3.0,840.88,9788.19,Cartão de crédito,221,0,1,4.5,0
5224,Srta. Lívia Gonçalves,Feminino,58,CE,29,0.9,470.11,15857.24,Boleto,297,0,0,4.2,0
5225,Asafe Melo,Masculino,35,RS,17,0.7,890.38,13341.58,Cartão de crédito,105,0,0,2.7,1
5226,Théo da Rocha,Masculino,24,GO,38,0.8,701.96,18771.27,Transferência,218,0,0,4.2,0
5227,Luiz Miguel Monteiro,Masculino,25,PE,42,0.7,702.93,21978.66,Cartão de crédito,228,0,1,4.8,0
5228,Maria Clara Sousa,Feminino,39,CE,58,2.2,652.73,94846.44,Boleto,302,1,0,5.0,0
5229,Dra. Maria Liz Souza,Feminino,56,BA,25,1.2,450.82,11827.97,Cartão de crédito,114,1,0,2.1,1
5230,José Vargas,Masculino,23,SP,23,3.1,682.73,34977.53,Cartão de crédito,175,0,1,4.6,0
5231,Vitor Cavalcante,Masculino,50,SP,56,3.0,662.28,105721.44,Cartão de crédito,286,0,0,3.7,1
5232,Juliana Pereira,Feminino,21,MG,19,1.1,524.99,7771.83,Cartão de crédito,215,0,0,3.4,0
5233,Luan Correia,Masculino,40,RS,12,2.2,68.76,2288.21,Transferência,17,1,1,2.9,0
5234,Felipe Monteiro,Masculino,42,CE,38,3.4,789.54,95894.42,Pix,257,0,0,4.0,0
5235,Davi Lucas da Cunha,Masculino,48,GO,23,2.5,436.16,25351.19,Cartão de crédito,284,1,0,2.4,1
5236,Enzo Gabriel Monteiro,Masculino,38,BA,37,1.9,972.26,54889.83,Pix,121,1,0,5.0,0
5237,Srta. Rafaela Leão,Feminino,22,RJ,8,2.6,60.64,1320.73,Pix,98,1,0,2.9,0
5238,Maria Flor Fogaça,Feminino,40,PR,3,0.5,171.48,318.28,Boleto,261,0,0,5.0,0
5239,Augusto Fogaça,Masculino,48,SC,57,0.3,694.17,8328.36,Boleto,85,0,0,4.0,0
5240,Clara Pimenta,Feminino,43,PR,42,1.7,152.19,13926.93,Transferência,259,0,0,2.9,1
5241,Felipe Pinto,Masculino,36,MG,33,0.6,268.03,5775.02,Boleto,254,0,0,4.4,0
5242,Heloísa Moraes,Feminino,41,SC,48,1.0,69.18,2514.48,Cartão de crédito,307,0,0,2.9,0
5243,Esther Aragão,Feminino,32,PE,38,1.0,327.36,15924.61,Transferência,295,0,0,4.1,0
5244,João Vitor Sá,Masculino,20,SC,42,0.5,385.78,9974.79,Transferência,270,1,0,4.5,1
5245,Dra. Nicole Brito,Feminino,35,SP,25,0.3,825.34,4837.1,Cartão de crédito,331,0,0,4.2,0
5246,Davi Lucca da Rocha,Masculino,48,SP,27,1.5,919.33,28577.72,Pix,135,0,0,4.1,0
5247,Sr. João Felipe Macedo,Masculino,48,PE,48,0.3,481.92,5271.86,Pix,362,0,0,4.6,0
5248,Ana Carolina Moraes,Feminino,49,RJ,43,1.4,495.35,33103.66,Pix,226,0,0,3.1,0
5249,Camila Borges,Feminino,30,SC,28,3.9,93.89,10227.42,Boleto,31,0,0,3.6,1
5250,Liz Vargas,Feminino,37,PE,56,3.8,277.65,74938.49,Cartão de crédito,119,0,0,2.4,1
5251,Caleb Moura,Masculino,48,PE,5,0.8,956.26,3048.4,Boleto,149,0,0,3.7,0
5252,Cecilia Sousa,Feminino,47,SC,26,2.5,159.56,12331.18,Boleto,234,1,2,3.8,1
5253,Eduarda Rezende,Feminino,43,BA,22,2.4,908.7,37891.49,Cartão de crédito,156,1,1,4.5,0
5254,Maria Alice Fernandes,Feminino,25,PR,1,1.5,248.57,465.14,Boleto,27,0,1,5.0,0
5255,Juliana Montenegro,Feminino,29,SP,43,2.4,561.34,49410.27,Cartão de crédito,103,0,0,4.2,0
5256,Zoe Nunes,Feminino,51,SP,21,0.3,431.83,2952.46,Transferência,279,1,0,4.9,0
5257,Sr. Davi Vieira,Masculino,37,RS,1,1.2,261.82,361.83,Transferência,43,1,0,5.0,0
5258,Maitê Camargo,Feminino,24,GO,44,0.7,404.92,15604.31,Pix,158,0,0,2.8,1
5259,Rafael Viana,Masculino,37,GO,22,1.1,420.55,11939.73,Boleto,155,0,1,4.0,0
5260,Francisco Ramos,Masculino,50,RJ,42,3.1,717.88,104725.58,Cartão de crédito,181,1,0,3.3,0
5261,Yasmin Martins,Feminino,21,SP,12,0.8,114.52,944.51,Cartão de crédito,117,0,1,2.8,1
5262,Emilly Porto,Feminino,23,PR,35,1.3,96.17,4757.38,Cartão de crédito,18,0,0,4.3,0
5263,Gabriel Aragão,Masculino,48,PR,38,3.8,424.97,61129.67,Pix,21,0,0,3.5,0
5264,José Pedro Peixoto,Masculino,27,SC,32,0.8,593.71,14754.65,Transferência,229,1,0,3.9,1
5265,Lorena Silveira,Feminino,25,RS,1,2.8,295.68,1061.54,Boleto,277,1,3,3.6,1
5266,Luana Leão,Feminino,50,RS,24,1.3,954.04,32752.03,Cartão de crédito,64,0,1,4.3,0
5267,Sra. Fernanda Cirino,Feminino,29,PR,17,3.1,280.98,19219.63,Boleto,70,1,0,3.8,1
5268,Benjamim Brito,Masculino,50,RJ,7,0.2,878.38,961.07,Boleto,338,0,0,3.4,0
5269,Ana da Costa,Feminino,37,GO,25,1.6,181.87,7582.15,Pix,189,1,0,2.9,0
5270,Rafael Marques,Masculino,49,SC,11,3.7,542.08,27192.16,Pix,167,1,0,3.3,1
5271,Nicole Moreira,Feminino,42,PR,13,3.7,262.12,9744.38,Boleto,152,0,0,4.4,0
5272,Henry Gabriel da Paz,Masculino,23,RS,22,3.5,451.53,41905.89,Transferência,18,1,0,3.8,1
5273,Nicolas Moura,Masculino,59,BA,1,1.3,884.38,1399.6,Transferência,106,0,0,4.5,1
5274,Benjamin da Paz,Masculino,49,RJ,15,3.9,657.26,30664.66,Pix,75,0,0,3.7,1
5275,Heloísa Cavalcante,Feminino,33,RJ,35,3.2,319.41,38902.39,Transferência,10,1,0,3.7,0
5276,Erick Brito,Masculino,25,PE,16,3.2,195.71,7120.86,Pix,268,1,0,4.0,1
5277,Melina Moreira,Feminino,54,MG,18,3.3,692.66,52754.15,Pix,131,1,1,4.0,0
5278,Gabrielly da Rosa,Feminino,46,PR,10,1.8,622.84,12005.45,Cartão de crédito,181,1,0,2.6,0
5279,Bruno Monteiro,Masculino,43,PE,5,2.8,131.19,1802.29,Boleto,184,0,1,4.3,0
5280,Sofia Rios,Feminino,52,BA,43,3.5,936.45,151382.57,Boleto,295,0,0,4.8,0
5281,Lívia Sá,Feminino,59,RS,14,0.8,467.25,6266.46,Cartão de crédito,364,0,0,4.2,0
5282,José Pedro Teixeira,Masculino,40,CE,23,1.3,666.64,25548.35,Transferência,65,0,1,5.0,0
5283,Ísis Almeida,Feminino,40,PE,25,2.4,142.45,6703.9,Pix,253,1,0,3.7,0
5284,Dra. Esther Cirino,Feminino,29,SC,44,3.0,663.8,80927.56,Cartão de crédito,190,1,0,4.7,0
5285,Oliver Montenegro,Masculino,40,RJ,18,0.3,998.43,6010.71,Pix,67,0,1,2.7,1
5286,Nicolas Gomes,Masculino,49,SC,48,2.7,936.98,116972.58,Boleto,198,0,1,4.9,0
5287,Amanda Ribeiro,Feminino,55,BA,1,2.9,385.24,829.34,Boleto,216,0,0,3.1,0
5288,Stella Azevedo,Feminino,45,GO,44,1.8,102.18,9050.51,Cartão de crédito,196,0,0,4.9,0
5289,Mariana Ribeiro,Feminino,41,SP,54,1.0,348.14,14257.74,Pix,9,1,0,3.8,0
5290,Sr. Danilo Moura,Masculino,34,PR,10,1.8,386.19,5555.14,Boleto,114,0,1,4.3,0
5291,Luiz Otávio Novaes,Masculino,52,RS,5,0.3,620.27,790.0,Boleto,258,0,0,5.0,0
5292,Ana Julia Mendes,Feminino,54,RS,23,2.3,934.44,35619.88,Pix,118,1,0,5.0,0
5293,Kamilly Guerra,Feminino,57,RJ,38,2.9,632.91,70557.66,Transferência,306,0,1,3.8,0
5294,Sr. João Gabriel Leão,Masculino,28,MG,8,0.2,119.26,174.77,Cartão de crédito,357,1,0,4.1,0
5295,Enzo Cirino,Masculino,59,RJ,41,1.0,492.36,26139.59,Transferência,38,1,0,4.1,0
5296,Bella Fernandes,Feminino,36,RJ,2,1.5,757.6,1913.97,Cartão de crédito,279,1,0,4.6,0
5297,Pedro Henrique Rodrigues,Masculino,58,RS,37,2.8,216.57,19511.51,Cartão de crédito,110,0,0,4.5,0
5298,Paulo Moura,Masculino,56,CE,47,1.8,316.32,28620.92,Boleto,219,0,0,3.1,0
5299,Dr. Leonardo Cassiano,Masculino,40,PE,37,3.9,253.18,39915.03,Pix,29,0,0,4.1,0
5300,Ravy Albuquerque,Masculino,28,SP,54,1.2,263.39,13788.21,Transferência,37,0,1,4.8,0
5301,Dr. Davi Lucca Cassiano,Masculino,31,RJ,44,2.2,737.46,77721.11,Cartão de crédito,70,0,2,3.9,0
5302,Jade Nunes,Feminino,56,BA,10,2.5,892.6,22760.98,Transferência,361,1,0,3.5,0
5303,Bernardo Novais,Masculino,28,CE,24,2.7,335.71,24569.78,Transferência,65,1,0,3.9,0
5304,Francisco Pimenta,Masculino,39,SP,42,0.5,87.59,1322.69,Boleto,104,0,0,4.6,1
5305,Pietro da Mata,Masculino,50,SP,57,0.7,405.45,15712.6,Cartão de crédito,98,0,1,4.0,0
5306,João Pedro Nascimento,Masculino,37,BA,3,3.7,262.14,3254.72,Transferência,137,0,1,3.8,0
5307,Thales Castro,Masculino,46,SC,46,3.3,512.13,61811.62,Boleto,32,0,0,3.5,0
5308,Davi Lucas Farias,Masculino,48,RS,12,2.4,950.94,25640.67,Transferência,214,1,0,5.0,0
5309,Eduarda Pacheco,Feminino,33,CE,24,3.3,863.28,55022.86,Transferência,280,0,2,4.5,0
5310,Srta. Marcela da Rocha,Feminino,37,PR,38,0.6,890.65,14552.23,Cartão de crédito,272,1,1,3.1,1
5311,Hellena Azevedo,Feminino,34,SP,5,3.6,778.26,11335.51,Boleto,5,0,0,5.0,0
5312,Sophia Alves,Feminino,44,BA,46,1.6,557.9,52978.5,Pix,136,1,0,2.6,1
